,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
17615,17616,5,1788,2017-08-16,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258
17616,17617,67,2289,2017-05-12,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,33879
17617,17618,99,3146,2017-04-09,False,Cancelled,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364
17618,17619,11,2132,2017-03-31,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,35378
17619,17620,98,1976,2017-08-10,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
17620,17621,79,709,2017-08-06,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,33429
17621,17622,89,445,2017-05-11,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
17622,17623,43,3323,2017-06-23,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
17623,17624,13,919,2017-06-15,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
17624,17625,1,2534,2017-09-13,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
17625,17626,0,3265,2017-04-22,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
17626,17627,36,598,2017-01-12,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
17627,17628,65,992,2017-06-10,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42105
17628,17629,65,953,2017-04-27,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
17629,17630,38,669,2017-11-11,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
17630,17631,96,1168,2017-09-08,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
17631,17632,12,2820,2017-09-13,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,35378
17632,17633,27,2859,2017-12-13,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
17633,17634,72,1313,2017-07-17,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
17634,17635,34,2939,2017-03-29,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,38750
17635,17636,98,1729,2017-09-18,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
17636,17637,69,1050,2017-10-11,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,37499
17637,17638,11,1822,2017-05-10,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
17638,17639,0,13,2017-12-03,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,41922
17639,17640,57,719,2017-11-26,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
17640,17641,25,2026,2017-06-06,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888
17641,17642,72,3485,2017-05-29,True,Cancelled,OHM Cycles,Standard,medium,medium,912.52,141.4,34143
17642,17643,32,388,2017-11-05,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,36361
17643,17644,66,951,2017-01-19,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
17644,17645,72,1943,2017-02-06,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,40553
17645,17646,74,1588,2017-05-03,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35470
17646,17647,0,1798,2017-04-25,True,Approved,Solex,Standard,medium,medium,71.49,53.62,40784
17647,17648,17,2513,2017-05-28,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
17648,17649,0,637,2017-12-23,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
17649,17650,52,3240,2017-09-25,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33259
17650,17651,14,2740,2017-08-07,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,38693
17651,17652,76,1998,2017-04-07,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,35052
17652,17653,86,2942,2017-11-05,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
17653,17654,69,578,2017-04-29,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
17654,17655,26,1782,2017-10-10,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,37698
17655,17656,50,1651,2017-02-18,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009
17656,17657,6,2835,2017-05-16,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
17657,17658,34,552,2017-03-01,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,39880
17658,17659,65,2464,2017-06-22,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
17659,17660,12,1837,2017-04-01,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42560
17660,17661,54,1647,2017-06-16,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42105
17661,17662,59,2268,2017-02-17,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
17662,17663,82,1094,2017-03-12,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
17663,17664,39,2289,2017-11-01,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39526
17664,17665,50,3240,2017-09-17,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009
17665,17666,3,48,2017-02-06,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258
17666,17667,12,1042,2017-11-25,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38339
17667,17668,8,2469,2017-06-19,True,Approved,Solex,Road,medium,small,1703.52,1516.13,33549
17668,17669,8,130,2017-10-15,False,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
17669,17670,55,2269,2017-11-09,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
17670,17671,46,2470,2017-12-18,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
17671,17672,55,1542,2017-05-29,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259
17672,17673,6,1784,2017-06-04,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,42560
17673,17674,41,440,2017-08-18,False,Approved,Solex,Road,medium,medium,416.98,312.74,35560
17674,17675,43,1133,2017-07-02,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
17675,17676,92,1848,2017-11-18,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36145
17676,17677,74,230,2017-09-23,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
17677,17678,0,1323,2017-09-22,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
17678,17679,33,3454,2017-09-06,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
17679,17680,94,1389,2017-10-07,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
17680,17681,62,2985,2017-04-07,False,Approved,Solex,Standard,medium,medium,478.16,298.72,41047
17681,17682,12,3219,2017-05-17,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
17682,17683,30,445,2017-07-19,False,Approved,Solex,Standard,high,medium,748.17,448.9,33552
17683,17684,46,135,2017-02-23,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
17684,17685,33,3330,2017-02-16,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,34527
17685,17686,99,984,2017-11-04,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
17686,17687,90,241,2017-11-13,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
17687,17688,23,2210,2017-07-02,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
17688,17689,56,2889,2017-09-16,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,40779
17689,17690,0,449,2017-03-05,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838
17690,17691,84,562,2017-08-31,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
17691,17692,6,2608,2017-04-22,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258
17692,17693,18,1078,2017-12-12,False,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
17693,17694,60,1202,2017-08-24,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
17694,17695,17,59,2017-12-08,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
17695,17696,76,2875,2017-07-28,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
17696,17697,31,1721,2017-12-08,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
17697,17698,98,23,2017-05-16,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,34170
17698,17699,51,1547,2017-07-09,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,39915
17699,17700,12,3369,2017-04-24,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
17700,17701,21,39,2017-10-06,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
17701,17702,3,3368,2017-10-04,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
17702,17703,79,1107,2017-04-30,True,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
17703,17704,12,1631,2017-04-02,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
17704,17705,10,1172,2017-11-16,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,42560
17705,17706,70,2403,2017-05-29,True,Cancelled,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
17706,17707,87,3088,2017-04-29,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,36367
17707,17708,52,3136,2017-02-02,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35667
17708,17709,50,50,2017-01-17,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009
17709,17710,49,1933,2017-09-16,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
17710,17711,13,2611,2017-09-23,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
17711,17712,90,1114,2017-06-04,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
17712,17713,49,677,2017-04-10,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
17713,17714,80,3377,2017-04-05,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35667
17714,17715,67,3211,2017-11-25,True,Approved,Solex,Standard,medium,large,1071.23,380.74,33455
17715,17716,13,1353,2017-04-25,,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
17716,17717,43,1664,2017-11-18,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
17717,17718,3,2723,2017-07-25,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573
17718,17719,82,975,2017-08-28,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
17719,17720,0,3447,2017-05-05,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560
17720,17721,30,1968,2017-07-24,True,Approved,Solex,Standard,high,medium,748.17,448.9,33552
17721,17722,49,820,2017-12-27,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
17722,17723,61,3122,2017-03-02,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42226
17723,17724,62,2251,2017-06-29,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
17724,17725,86,2607,2017-08-12,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36833
17725,17726,12,1507,2017-12-14,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873
17726,17727,0,1136,2017-08-07,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
17727,17728,35,1909,2017-07-30,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35560
17728,17729,54,3191,2017-04-11,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143
17729,17730,13,1273,2017-09-08,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,34170
17730,17731,24,3331,2017-01-18,True,Approved,Solex,Road,medium,large,1777.8,820.78,40670
17731,17732,91,3302,2017-12-10,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
17732,17733,40,2615,2017-04-20,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
17733,17734,27,2345,2017-11-06,,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33552
17734,17735,11,868,2017-07-20,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
17735,17736,41,1122,2017-03-24,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560
17736,17737,10,3013,2017-04-02,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
17737,17738,74,252,2017-05-02,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429
17738,17739,93,2425,2017-05-23,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,34556
17739,17740,82,2241,2017-05-03,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
17740,17741,35,2551,2017-04-08,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
17741,17742,26,433,2017-02-19,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
17742,17743,82,733,2017-05-16,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
17743,17744,64,3387,2017-07-11,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38193
17744,17745,60,2076,2017-12-11,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41009
17745,17746,0,136,2017-07-16,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
17746,17747,1,3051,2017-08-12,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
17747,17748,71,830,2017-06-10,True,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
17748,17749,0,228,2017-05-01,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
17749,17750,56,953,2017-10-13,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
17750,17751,66,491,2017-03-30,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,33879
17751,17752,90,752,2017-11-17,False,Approved,Solex,Standard,low,medium,945.04,507.58,35052
17752,17753,76,2121,2017-05-04,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,40553
17753,17754,62,587,2017-09-17,False,Approved,Solex,Standard,medium,medium,478.16,298.72,33879
17754,17755,42,236,2017-12-24,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526
17755,17756,46,1803,2017-08-31,True,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
17756,17757,41,1996,2017-05-13,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560
17757,17758,36,3144,2017-08-01,True,Approved,Solex,Standard,low,medium,945.04,507.58,40618
17758,17759,36,2654,2017-03-09,False,Approved,Solex,Standard,low,medium,945.04,507.58,35052
17759,17760,88,2566,2017-01-31,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37874
17760,17761,0,1817,2017-06-24,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
17761,17762,91,2008,2017-04-08,False,Approved,Solex,Standard,medium,medium,100.35,75.26,37539
17762,17763,92,13,2017-01-06,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146
17763,17764,49,1646,2017-12-04,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,33259
17764,17765,0,2888,2017-03-08,True,Approved,Solex,Standard,medium,medium,478.16,298.72,38258
17765,17766,31,325,2017-08-19,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40336
17766,17767,53,2914,2017-04-20,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,34170
17767,17768,0,168,2017-03-13,False,Approved,,,,,1571.83,,0
17768,17769,47,3269,2017-04-12,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
17769,17770,74,2907,2017-01-18,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
17770,17771,66,142,2017-08-26,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
17771,17772,19,1047,2017-10-08,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
17772,17773,32,3186,2017-12-11,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,40336
17773,17774,70,199,2017-02-06,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42710
17774,17775,2,1745,2017-07-16,True,Approved,Solex,Standard,medium,medium,71.49,53.62,40784
17775,17776,73,401,2017-03-05,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
17776,17777,0,551,2017-07-31,False,Approved,Solex,Road,medium,medium,416.98,312.74,35560
17777,17778,41,84,2017-06-04,False,Approved,Solex,Road,medium,medium,416.98,312.74,39427
17778,17779,26,2304,2017-05-18,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888
17779,17780,59,2574,2017-03-23,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
17780,17781,53,1482,2017-10-10,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
17781,17782,30,1087,2017-02-26,False,Approved,Solex,Standard,high,medium,748.17,448.9,33552
17782,17783,7,2200,2017-04-20,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,42560
17783,17784,61,1673,2017-08-19,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,40487
17784,17785,33,981,2017-05-25,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
17785,17786,0,1875,2017-02-15,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
17786,17787,85,2833,2017-12-14,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,35667
17787,17788,85,2678,2017-01-31,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
17788,17789,6,342,2017-09-09,False,Approved,Solex,Standard,high,medium,748.17,448.9,33552
17789,17790,13,1049,2017-05-28,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
17790,17791,22,1798,2017-10-12,False,Approved,Solex,Standard,medium,medium,575.27,431.45,40303
17791,17792,39,2346,2017-07-16,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,34071
17792,17793,79,800,2017-02-28,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
17793,17794,5,315,2017-03-20,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
17794,17795,64,1752,2017-12-02,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
17795,17796,6,2236,2017-11-11,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
17796,17797,2,2372,2017-09-14,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
17797,17798,77,3331,2017-07-09,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
17798,17799,48,1473,2017-06-20,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064
17799,17800,86,309,2017-12-21,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
17800,17801,69,219,2017-04-16,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
17801,17802,36,532,2017-11-03,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052
17802,17803,94,3185,2017-05-22,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
17803,17804,74,421,2017-02-28,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,35455
17804,17805,3,2139,2017-03-26,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41701
17805,17806,3,3032,2017-07-01,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37499
17806,17807,21,1908,2017-06-29,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,42560
17807,17808,96,34,2017-04-10,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
17808,17809,21,2280,2017-12-06,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
17809,17810,92,1845,2017-05-07,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36145
17810,17811,27,1835,2017-11-25,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,34527
